identifier,name_infered_activity,family,genus,species,evolutionary_order,cystein_group,major_group,zhang_subfamily,zhang_toxinType,zhang_conformation,ritu_class,activity,receptor,groups,representative,x_umap,y_umap,z_umap,x_pca,y_pca,z_pca,variance,x_tsne,y_tsne,z_tsne
NCBI|XENME_JZ904898.1_10_261|Xenodon merremii,NA,Dipsadidae,Xenodon,Xenodon merremii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
NCBI|GLOIN_GHUB01143089.1_C464_201|Gloydius intermedius,NA,Viperidae,Gloydius,Gloydius intermedius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
None|Psammophis_schokari_unigene276500|Psammophis schokari,NA,Lamprophiidae,Psammophis,Psammophis schokari,6.0,Weird,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
None|Oran_2|Ornithorhynchus anatinus,NA,Ornithorhynchidae,Ornithorhynchus,Ornithorhynchus anatinus,1.0,Ly-6,Ly-6,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
NCBI|CROTI_XR_005555304.1_268_468|Crotalus tigris,NA,Viperidae,Crotalus,Crotalus tigris,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
SP|P86538|Naja naja,Cytotoxin,Elapidae,Naja,Naja naja,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
NCBI|Nnaj_CM019150_1_np121212_gene_1_mRNA_8|Naja naja,NA,Elapidae,Naja,Naja naja,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
None|Povi_8|Pogona vitticeps,NA,Agamidae,Pogona,Pogona vitticeps,1.0,Ly-6,Ly-6,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
NCBI|CROTI_XR_005555302.1_67_312|Crotalus tigris,NA,Viperidae,Crotalus,Crotalus tigris,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
None|Pybi_2|Python bivittatus,NA,Pythonidae,Python,Python bivittatus,1.0,snake genomic,snake genomic,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
None|Prmu_7|Protobothrops mucrosquamatus,NA,Viperidae,Protobothrops,Protobothrops mucrosquamatus,1.0,snake genomic,snake genomic,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
None|Vako_dn2|Varanus komodoensis,NA,Varanidae,Varanus,Varanus komodoensis,1.0,Ly-6,Ly-6,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
NCBI|MICSU_IACN01003279.1_C250_56|Micrurus surinamensis,NA,Elapidae,Micrurus,Micrurus surinamensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
TR|A0A346CLY6|Ahaetulla prasina,NA,Colubridae,Ahaetulla,Ahaetulla prasina,6.0,Weird,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
NCBI|Atractaspis_aterrima_GAMF01055489|Atractaspis aterrima,NA,Lamprophiidae,Atractaspis,Atractaspis aterrima,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
NCBI|ATRAT_GAMF01040875.1_33_287|Atractaspis aterrima,NA,Lamprophiidae,Atractaspis,Atractaspis aterrima,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
NCBI|Atractaspis_aterrima_GAMF01040875|Atractaspis aterrima,NA,Lamprophiidae,Atractaspis,Atractaspis aterrima,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
SP|P25680|Naja nivea,Weak toxin,Elapidae,Naja,Naja nivea,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
NCBI|Nnaj_CM019150_1_np121212_gene_1_mRNA_7_mka|Naja naja,NA,Elapidae,Naja,Naja naja,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
None|Phci_11|Phascolarctos cinereus,NA,Phascolarctidae,Phascolarctos,Phascolarctos cinereus,1.0,Ly-6,Ly-6,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
SP|P01381|Hydrophis stokesii,Alpha-elapitoxin,Hydrophiidae,Hydrophis,Hydrophis stokesii,5.0,Long-chain,3FTx,NA,NA,NA,class2b,NA,NA,NA,NA,,,,,,,,,,
SP|P01380|Hydrophis stokesii,Alpha-elapitoxin,Hydrophiidae,Hydrophis,Hydrophis stokesii,5.0,Long-chain,3FTx,NA,NA,NA,class2b,NA,NA,NA,NA,,,,,,,,,,
None|Vipera_transcaucasiana_3FTx_07|Vipera transcaucasiana,NA,Viperidae,Vipera,Vipera transcaucasiana,6.0,Weird,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
None|Vipera_transcaucasiana_3FTx_09|Vipera transcaucasiana,NA,Viperidae,Vipera,Vipera transcaucasiana,6.0,Weird,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
None|Vipera_transcaucasiana_3FTx_10|Vipera transcaucasiana,NA,Viperidae,Vipera,Vipera transcaucasiana,6.0,Weird,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
NCBI|Tele_NC_045548_1_gene_1_mRNA_18|Thamnophis elegans,NA,Colubridae,Thamnophis,Thamnophis elegans,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
NCBI|Tele_NC_045548_1_gene_1_mRNA_17|Thamnophis elegans,NA,Colubridae,Thamnophis,Thamnophis elegans,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
SP|P19958|Aipysurus laevis,Short neurotoxin,Hydrophiidae,Aipysurus,Aipysurus laevis,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
SP|P32879|Aipysurus laevis,Short neurotoxin,Hydrophiidae,Aipysurus,Aipysurus laevis,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
SP|P01399|Naja annulifera,Weak toxin,Elapidae,Naja,Naja annulifera,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
SP|P86422|Micrurus frontalis,Frontoxin,Elapidae,Micrurus,Micrurus frontalis,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
SP|P86096|Micrurus surinamensis,Long neurotoxin,Elapidae,Micrurus,Micrurus surinamensis,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
NCBI|MICLE_IACI01115070.1_C396_142|Micrurus lemniscatus carvalhoi,NA,Elapidae,Micrurus,Micrurus lemniscatus carvalhoi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
SP|P86099|Micrurus surinamensis,Long neurotoxin,Elapidae,Micrurus,Micrurus surinamensis,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
NCBI|MICLE_IACK01184724.1_C364_110|Micrurus lemniscatus lemniscatus,NA,Elapidae,Micrurus,Micrurus lemniscatus lemniscatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
SP|P86098|Micrurus surinamensis,Long neurotoxin,Elapidae,Micrurus,Micrurus surinamensis,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
SP|C0HJR2|Micrurus mipartitus,Micrurotoxin,Elapidae,Micrurus,Micrurus mipartitus,3.0,Basal,3FTx,NA,NA,NA,NA,Allosteric modulator,GABA(A) receptor (GABAAR),10.0,False,,,,,,,,,,
SP|C0HJR1|Micrurus mipartitus,Micrurotoxin,Elapidae,Micrurus,Micrurus mipartitus,3.0,Basal,3FTx,NA,NA,NA,NA,Allosteric modulator,GABA(A) receptor (GABAAR),10.0,True,,,,,,,,,,
SP|Q53B61|Ophiophagus hannah,Weak neurotoxin,Elapidae,Ophiophagus,Ophiophagus hannah,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
NCBI|Nnaj_CM019150_1_np121212_gene_1_mRNA_2|Naja naja,NA,Elapidae,Naja,Naja naja,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
SP|P29180|Naja naja,Weak neurotoxin,Elapidae,Naja,Naja naja,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
SP|P0DSM9|Naja kaouthia,Weak toxin,Elapidae,Naja,Naja kaouthia,6.0,Weird,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
SP|P29179|Naja naja,Weak neurotoxin,Elapidae,Naja,Naja naja,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
SP|P85520|Naja oxiana,NA,Elapidae,Naja,Naja oxiana,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
SP|P01400|Naja melanoleuca,Weak toxin,Elapidae,Naja,Naja melanoleuca,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
SP|P01401|Naja haje haje,Weak toxin,Elapidae,Naja,Naja haje haje,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
NCBI|NAJNU_GIJI01001829.1_C373_116|Naja nubiae,NA,Elapidae,Naja,Naja nubiae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
SP|P25679|Naja kaouthia,Weak toxin,Elapidae,Naja,Naja kaouthia,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
NCBI|Nnaj_CM019150_1_np121212_gene_1_mRNA_3|Naja naja,NA,Elapidae,Naja,Naja naja,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
NCBI|NAJSU_GIJN01002005.1_C525_271|Naja sumatrana,NA,Elapidae,Naja,Naja sumatrana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
NCBI|NAJSU_GIJM01004310.1_C401_147|Naja subfulva,NA,Elapidae,Naja,Naja subfulva,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
SP|P29181|Naja naja,Weak neurotoxin,Elapidae,Naja,Naja naja,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
SP|P29182|Naja naja,Weak neurotoxin,Elapidae,Naja,Naja naja,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
NCBI|MICAL_JG743131.1_7_255|Micrurus altirostris,NA,Elapidae,Micrurus,Micrurus altirostris,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
SP|P86424|Micrurus frontalis,Frontoxin,Elapidae,Micrurus,Micrurus frontalis,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
NCBI|Nnaj_CM019150_1_np121212_gene_1_mRNA_12|Naja naja,NA,Elapidae,Naja,Naja naja,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
SP|P82463|Naja kaouthia,Muscarinic,Elapidae,Naja,Naja kaouthia,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
NCBI|NAJMO_GIJF01000822.1_C570_316|Naja nigricollis,NA,Elapidae,Naja,Naja nigricollis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
SP|P60234|Dendroaspis angusticeps,Muscarinic,Elapidae,Dendroaspis,Dendroaspis angusticeps,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
NCBI|DENJA_GHPB01001432.1_C457_203|Dendroaspis jamesoni kaimosae,NA,Elapidae,Dendroaspis,Dendroaspis jamesoni kaimosae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
NCBI|DENVI_GHPC01000454.1_C275_21|Dendroaspis viridis,NA,Elapidae,Dendroaspis,Dendroaspis viridis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
SP|P0DQP2|Dendroaspis jamesoni jamesoni,Venom protein,Elapidae,Dendroaspis,Dendroaspis jamesoni jamesoni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
SP|P01407|Dendroaspis jamesoni kaimosae,Synergistic-type venom protein,Elapidae,Dendroaspis,Dendroaspis jamesoni kaimosae,6.0,Weird,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
SP|P01408|Dendroaspis angusticeps,Synergistic-type venom protein,Elapidae,Dendroaspis,Dendroaspis angusticeps,6.0,Weird,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
SP|P01409|Dendroaspis angusticeps,Synergistic-type venom protein,Elapidae,Dendroaspis,Dendroaspis angusticeps,6.0,Weird,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
SP|P01410|Dendroaspis angusticeps,Synergistic-type venom protein,Elapidae,Dendroaspis,Dendroaspis angusticeps,6.0,Weird,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
SP|P01411|Dendroaspis angusticeps,Synergistic-type venom protein,Elapidae,Dendroaspis,Dendroaspis angusticeps,6.0,Weird,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
SP|P86419|Dendroaspis angusticeps,Adrenergic toxin rho-elapitoxin,Elapidae,Dendroaspis,Dendroaspis angusticeps,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,Adrenergic receptor,7.0,False,,,,,,,,,,
SP|P81031|Dendroaspis angusticeps,Muscarinic,Elapidae,Dendroaspis,Dendroaspis angusticeps,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,Muscarinic ACh receptor (mAChR) and Adrenergic receptors,6.0,False,,,,,,,,,,
SP|P80495|Dendroaspis polylepis polylepis,Adrenergic toxin rho-elapitoxin,Elapidae,Dendroaspis,Dendroaspis polylepis polylepis,4.0,Short-chain,3FTx,NA,NA,NA,NA,Competitive antagonist,Adrenergic receptor,7.0,False,,,,,,,,,,
SP|P25518|Dendroaspis polylepis polylepis,Adrenergic toxin rho-elapitoxin,Elapidae,Dendroaspis,Dendroaspis polylepis polylepis,4.0,Short-chain,3FTx,NA,NA,NA,NA,Competitive antagonist,Adrenergic receptor,7.0,False,,,,,,,,,,
NCBI|DENVI_GHPC01002655.1_C305_51|Dendroaspis viridis,NA,Elapidae,Dendroaspis,Dendroaspis viridis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
SP|P85092|Dendroaspis angusticeps,3FTx,Elapidae,Dendroaspis,Dendroaspis angusticeps,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,Adrenergic receptor,7.0,True,,,,,,,,,,
SP|Q9PSN1|Dendroaspis angusticeps,Muscarinic,Elapidae,Dendroaspis,Dendroaspis angusticeps,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,Muscarinic ACh receptor (mAChR),6.0,False,,,,,,,,,,
SP|P81030|Dendroaspis angusticeps,Muscarinic,Elapidae,Dendroaspis,Dendroaspis angusticeps,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,Muscarinic ACh receptor (mAChR) and Adrenergic receptors,6.0,False,,,,,,,,,,
SP|P80494|Dendroaspis polylepis polylepis,Muscarinic,Elapidae,Dendroaspis,Dendroaspis polylepis polylepis,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,Adrenergic receptor,7.0,False,,,,,,,,,,
NCBI|PSETE_GDAD01000079.1_272_508|Pseudonaja textilis,NA,Elapidae,Pseudonaja,Pseudonaja textilis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
NCBI|PSETE_GDAD01000072.1_272_508|Pseudonaja textilis,NA,Elapidae,Pseudonaja,Pseudonaja textilis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
NCBI|PSETE_GDAD01000062.1_272_439|Pseudonaja textilis,NA,Elapidae,Pseudonaja,Pseudonaja textilis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
NCBI|NAJNU_GIJI01001285.1_C460_209|Naja nubiae,NA,Elapidae,Naja,Naja nubiae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
NCBI|PSETE_GDAD01000187.1_103_339|Pseudonaja textilis,NA,Elapidae,Pseudonaja,Pseudonaja textilis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
NCBI|NAJPH_GIJK01001248.1_C249_16|Naja philippinensis,NA,Elapidae,Naja,Naja philippinensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
NCBI|MICCO_IACJ01060045.1_C293_57|Micrurus corallinus,NA,Elapidae,Micrurus,Micrurus corallinus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
NCBI|NAJSU_GIJM01003193.1_C499_266|Naja subfulva,NA,Elapidae,Naja,Naja subfulva,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
NCBI|NAJNI_GIJH01000740.1_C512_282|Naja nivea,NA,Elapidae,Naja,Naja nivea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
None|Chmy_4|Chelonia mydas,NA,Cheloniidae,Chelonia,Chelonia mydas,1.0,Ly-6,Ly-6,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
NCBI|NAJSU_GIJM01000709.1_C501_238|Naja subfulva,NA,Elapidae,Naja,Naja subfulva,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
NCBI|NAJSU_GIJM01003678.1_C291_61|Naja subfulva,NA,Elapidae,Naja,Naja subfulva,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
None|Nana_c3_dn_10|Naja naja,NA,Elapidae,Naja,Naja naja,1.0,snake genomic,snake genomic,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
None|Povi_5|Pogona vitticeps,NA,Agamidae,Pogona,Pogona vitticeps,1.0,Ly-6,Ly-6,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
None|Thelotornis_mossambicanus_3FTx_05|Thelotornis mossambicanus,NA,Colubridae,Thelotornis,Thelotornis mossambicanus,2.5,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
None|Nana_c3_dn_9|Naja naja,NA,Elapidae,Naja,Naja naja,2.0,pre-3FTx,snake genomic,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
NCBI|MICSP_IACM01149051.1_C220_32|Micrurus spixii,NA,Elapidae,Micrurus,Micrurus spixii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
NCBI|MICSP_IACM01149052.1_C220_32|Micrurus spixii,NA,Elapidae,Micrurus,Micrurus spixii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
SP|P01424|Naja melanoleuca,Short neurotoxin,Elapidae,Naja,Naja melanoleuca,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
NCBI|NAJSU_GIJM01003176.1_C489_247|Naja subfulva,NA,Elapidae,Naja,Naja subfulva,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
SP|P34076|Naja christyi,Short neurotoxin,Elapidae,Naja,Naja christyi,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
SP|C0HKZ8|Walterinnesia aegyptia,NA,Elapidae,Walterinnesia,Walterinnesia aegyptia,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
NCBI|WALAE_GIJO01002154.1_C376_188|Walterinnesia aegyptia,NA,Elapidae,Walterinnesia,Walterinnesia aegyptia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
NCBI|NAJHA_GHRV01002244.1_C372_184|Naja haje,NA,Elapidae,Naja,Naja haje,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
SP|P81782|Bungarus candidus,NA,Elapidae,Bungarus,Bungarus candidus,3.0,Basal,3FTx,NA,NA,NA,NA,"""Presynaptic toxin""",Nicotinic ACh receptor (nAChR),11.0,False,,,,,,,,,,
NCBI|MICLE_IACK01123615.1_32_220|Micrurus lemniscatus lemniscatus,NA,Elapidae,Micrurus,Micrurus lemniscatus lemniscatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
SP|P0DSN0|Naja kaouthia,NA,Elapidae,Naja,Naja kaouthia,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
SP|P25675|Naja haje haje,Short neurotoxin,Elapidae,Naja,Naja haje haje,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
SP|P01422|Naja annulifera,Short neurotoxin,Elapidae,Naja,Naja annulifera,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
SP|P80548|Micrurus nigrocinctus,3FTx,Elapidae,Micrurus,Micrurus nigrocinctus,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
NCBI|NAJNU_GIJI01000526.1_C465_223|Naja nubiae,NA,Elapidae,Naja,Naja nubiae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
SP|P01423|Naja nivea,Short neurotoxin,Elapidae,Naja,Naja nivea,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
SP|P01420|Naja annulifera,Short neurotoxin,Elapidae,Naja,Naja annulifera,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
SP|P01421|Naja annulifera,Short neurotoxin,Elapidae,Naja,Naja annulifera,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
NCBI|MICCO_IACJ01060046.1_C299_57|Micrurus corallinus,NA,Elapidae,Micrurus,Micrurus corallinus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
SP|P86420|Micrurus frontalis,Frontoxin,Elapidae,Micrurus,Micrurus frontalis,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
NCBI|MICSU_IACN01070777.1_C297_49|Micrurus surinamensis,NA,Elapidae,Micrurus,Micrurus surinamensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
SP|P0CAR1|Micrurus pyrrhocryptus,Short neurotoxin,Elapidae,Micrurus,Micrurus pyrrhocryptus,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
SP|P86095|Micrurus surinamensis,3FTx,Elapidae,Micrurus,Micrurus surinamensis,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
SP|P01405|Dendroaspis viridis,3FTx,Elapidae,Dendroaspis,Dendroaspis viridis,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
SP|P01406|Dendroaspis jamesoni kaimosae,3FTx,Elapidae,Dendroaspis,Dendroaspis jamesoni kaimosae,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
SP|P84716|Causus rhombeatus,Neurotoxin,Viperidae,Causus,Causus rhombeatus,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
SP|P01434|Acanthophis antarcticus,Short neurotoxin,Elapidae,Acanthophis,Acanthophis antarcticus,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
NCBI|ASPSC_GHOC01000043.1_C425_180|Aspidelaps scutatus,NA,Elapidae,Aspidelaps,Aspidelaps scutatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
NCBI|DENJA_GHPA01003912.1_C199_11|Dendroaspis jamesoni jamesoni,NA,Elapidae,Dendroaspis,Dendroaspis jamesoni jamesoni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
SP|P01437|Hydrophis lapemoides,Short neurotoxin,Hydrophiidae,Hydrophis,Hydrophis lapemoides,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
SP|P25494|Hydrophis cyanocinctus,Short neurotoxin,Hydrophiidae,Hydrophis,Hydrophis cyanocinctus,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
SP|P68415|Hydrophis schistosus,Short neurotoxin,Hydrophiidae,Hydrophis,Hydrophis schistosus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
SP|P62376|Hydrophis cyanocinctus,Short neurotoxin,Hydrophiidae,Hydrophis,Hydrophis cyanocinctus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
SP|P62388|Hydrophis platurus,NA,Hydrophiidae,Hydrophis,Hydrophis platurus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
SP|P62389|Hydrophis schistosus,3FTx,Hydrophiidae,Hydrophis,Hydrophis schistosus,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
SP|P68413|Hydrophis ornatus,Short neurotoxin,Hydrophiidae,Hydrophis,Hydrophis ornatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
SP|P68412|Hydrophis stokesii,Short neurotoxin,Hydrophiidae,Hydrophis,Hydrophis stokesii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
SP|P0CG02|Hydrophis torquatus,3FTx,Hydrophiidae,Hydrophis,Hydrophis torquatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
SP|P86423|Micrurus frontalis,Frontoxin,Elapidae,Micrurus,Micrurus frontalis,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
NCBI|MICLE_IACK01116619.1_5_187|Micrurus lemniscatus lemniscatus,NA,Elapidae,Micrurus,Micrurus lemniscatus lemniscatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
NCBI|DENJA_GHPB01001718.1_C417_160|Dendroaspis jamesoni kaimosae,NA,Elapidae,Dendroaspis,Dendroaspis jamesoni kaimosae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
SP|P0CB06|Oxyuranus scutellatus scutellatus,Short neurotoxin,Elapidae,Oxyuranus,Oxyuranus scutellatus scutellatus,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
NCBI|MICLE_IACK01242085.1_46_240|Micrurus lemniscatus lemniscatus,NA,Elapidae,Micrurus,Micrurus lemniscatus lemniscatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
