identifier,name_infered_activity,family,genus,species,evolutionary_order,cystein_group,major_group,zhang_subfamily,zhang_toxinType,zhang_conformation,ritu_class,activity,receptor,groups,representative,x_umap,y_umap,z_umap,x_pca,y_pca,z_pca,variance,x_tsne,y_tsne,z_tsne
SP|P01422|Naja annulifera,Short neurotoxin,Elapidae,Naja,Naja annulifera,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,7.9682465,5.9996095,12.27531,-0.560666,-0.09999239,0.58591664,,-15.019605,2.7117174,-7.80704
SP|P80548|Micrurus nigrocinctus,3FTx,Elapidae,Micrurus,Micrurus nigrocinctus,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,7.52572,5.5581036,13.5208025,-0.16163798,-0.037822884,0.89651257,,-21.673832,-0.1710142,-8.546478
NCBI|NAJNU_GIJI01000526.1_C465_223|Naja nubiae,NA,Elapidae,Naja,Naja nubiae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.979058,5.7992516,12.916919,-0.4145105,-0.03848149,0.82570386,,-17.217972,0.9845473,-7.372436
SP|P01423|Naja nivea,Short neurotoxin,Elapidae,Naja,Naja nivea,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,7.9154634,6.079784,12.2485,-0.501625,-0.12399592,0.5948564,,-15.093705,2.7801096,-7.6677704
SP|P01420|Naja annulifera,Short neurotoxin,Elapidae,Naja,Naja annulifera,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,8.127486,6.453951,12.076327,-0.2972217,-0.2806988,0.5098509,,-13.175823,3.096558,-6.395203
SP|P01421|Naja annulifera,Short neurotoxin,Elapidae,Naja,Naja annulifera,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,8.28562,6.5089703,12.106325,-0.26435176,-0.3298224,0.4638916,,-13.1609,3.081979,-6.364172
NCBI|MICCO_IACJ01060046.1_C299_57|Micrurus corallinus,NA,Elapidae,Micrurus,Micrurus corallinus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.910806,6.2922416,11.719762,-0.48585343,-0.30012873,0.27512935,,-13.381909,5.209156,-6.8958077
SP|P86420|Micrurus frontalis,Frontoxin,Elapidae,Micrurus,Micrurus frontalis,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,8.607064,5.1542363,10.847915,-1.0094315,0.5158629,0.39139163,,-5.410192,-2.772069,-10.892837
NCBI|MICSU_IACN01070777.1_C297_49|Micrurus surinamensis,NA,Elapidae,Micrurus,Micrurus surinamensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7034507,6.295959,11.844443,-0.36934656,-0.2727817,0.45667705,,-13.653297,4.7830205,-6.473635
SP|P0CAR1|Micrurus pyrrhocryptus,Short neurotoxin,Elapidae,Micrurus,Micrurus pyrrhocryptus,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,7.437528,5.7481656,13.444432,-0.22152993,-0.1100649,0.9589732,,-22.608322,1.349198,-9.884293
SP|P86095|Micrurus surinamensis,3FTx,Elapidae,Micrurus,Micrurus surinamensis,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,7.38238,5.608172,13.350666,-0.37717745,-0.05063042,0.8869035,,-22.537682,0.9394718,-10.483022
SP|P01405|Dendroaspis viridis,3FTx,Elapidae,Dendroaspis,Dendroaspis viridis,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,8.776899,6.617758,11.618915,-0.4206345,-0.448434,0.16867648,,-10.318407,-0.74574035,-3.245274
SP|P01406|Dendroaspis jamesoni kaimosae,3FTx,Elapidae,Dendroaspis,Dendroaspis jamesoni kaimosae,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,8.7948,6.6208763,11.488652,-0.4641096,-0.38001797,0.22341996,,-10.386953,-0.8125288,-3.1753387
SP|P84716|Causus rhombeatus,Neurotoxin,Viperidae,Causus,Causus rhombeatus,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,4.386181,7.5147996,5.539362,-0.19550496,-0.3014298,0.053351305,,14.06784,11.21656,4.8533454
SP|P01434|Acanthophis antarcticus,Short neurotoxin,Elapidae,Acanthophis,Acanthophis antarcticus,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,8.260345,5.137478,12.360163,-0.5471479,0.11492453,0.65862155,,-15.703957,-0.5703007,-11.625146
NCBI|ASPSC_GHOC01000043.1_C425_180|Aspidelaps scutatus,NA,Elapidae,Aspidelaps,Aspidelaps scutatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.680141,5.1877475,12.224997,-0.70069265,0.13967483,0.6468989,9.131351113319397,-15.383432,-0.88503516,-9.314028
NCBI|DENJA_GHPA01003912.1_C199_11|Dendroaspis jamesoni jamesoni,NA,Elapidae,Dendroaspis,Dendroaspis jamesoni jamesoni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.786003,9.403103,7.4692097,0.23090136,-0.46701634,-0.49647015,,9.703939,-4.0086713,14.122576
SP|P01437|Hydrophis lapemoides,Short neurotoxin,Hydrophiidae,Hydrophis,Hydrophis lapemoides,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,8.252888,4.623018,12.828629,-0.5293927,0.054664258,0.8898286,,-17.71124,0.67176384,-12.43956
SP|P25494|Hydrophis cyanocinctus,Short neurotoxin,Hydrophiidae,Hydrophis,Hydrophis cyanocinctus,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,7.951383,4.540328,12.996321,-0.53027576,0.049142104,0.9622348,,-17.62272,1.5310835,-13.465587
SP|P68415|Hydrophis schistosus,Short neurotoxin,Hydrophiidae,Hydrophis,Hydrophis schistosus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.945647,4.582699,13.101742,-0.42644486,0.09016041,1.0521208,,-18.538975,1.2526412,-12.869807
SP|P62376|Hydrophis cyanocinctus,Short neurotoxin,Hydrophiidae,Hydrophis,Hydrophis cyanocinctus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.862943,4.328193,13.168089,-0.48307252,0.066818915,1.060188,,-18.434376,2.00281,-13.747778
SP|P62388|Hydrophis platurus,NA,Hydrophiidae,Hydrophis,Hydrophis platurus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8259997,4.18824,13.105911,-0.48307252,0.066818915,1.060188,,-19.324871,1.2217937,-13.54226
SP|P62389|Hydrophis schistosus,3FTx,Hydrophiidae,Hydrophis,Hydrophis schistosus,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,7.8203907,4.302448,13.273867,-0.48307252,0.066818915,1.060188,,-19.05284,1.697274,-14.066886
SP|P68413|Hydrophis ornatus,Short neurotoxin,Hydrophiidae,Hydrophis,Hydrophis ornatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.586054,4.3458056,13.27555,-0.54914635,0.038748093,1.0316545,,-18.958519,2.9784303,-12.825466
SP|P68412|Hydrophis stokesii,Short neurotoxin,Hydrophiidae,Hydrophis,Hydrophis stokesii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7318482,4.498617,13.299273,-0.54914635,0.038748093,1.0316545,,-19.707237,2.6044192,-12.984306
SP|P0CG02|Hydrophis torquatus,3FTx,Hydrophiidae,Hydrophis,Hydrophis torquatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.6394014,4.3874288,13.243752,-0.54914635,0.038748093,1.0316545,,-19.469673,2.5283518,-12.399373
SP|P86423|Micrurus frontalis,Frontoxin,Elapidae,Micrurus,Micrurus frontalis,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,8.104877,6.142727,7.2508316,-0.32383227,0.060479127,0.076442964,,6.2585983,-2.6100278,0.4222009
NCBI|MICLE_IACK01116619.1_5_187|Micrurus lemniscatus lemniscatus,NA,Elapidae,Micrurus,Micrurus lemniscatus lemniscatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.437728,6.519306,8.13754,-0.61196417,0.08789053,0.12634945,,-5.7589498,2.6339912,1.5389731
NCBI|DENJA_GHPB01001718.1_C417_160|Dendroaspis jamesoni kaimosae,NA,Elapidae,Dendroaspis,Dendroaspis jamesoni kaimosae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.981959,7.3455567,5.9567876,-0.23008406,-0.027019357,0.14372094,,3.0468416,-6.2240953,5.6419945
SP|P0CB06|Oxyuranus scutellatus scutellatus,Short neurotoxin,Elapidae,Oxyuranus,Oxyuranus scutellatus scutellatus,4.0,Short-chain,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,7.61621,6.292503,12.9361,-0.37548256,-0.18971916,0.8341791,,-18.596651,-3.6118522,-6.1850696
NCBI|MICLE_IACK01242085.1_46_240|Micrurus lemniscatus lemniscatus,NA,Elapidae,Micrurus,Micrurus lemniscatus lemniscatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.804062,8.445075,9.305167,0.24587129,-0.30866155,-0.2662321,,-8.50437,5.9519963,6.2497344
None|Thelotornis_mossambicanus_3FTx_06|Thelotornis mossambicanus,NA,Colubridae,Thelotornis,Thelotornis mossambicanus,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,13.388331,1.6536753,6.587728,0.20039758,0.20795028,-0.4622412,,11.804627,-17.753542,1.4494596
TR|A0A346CLZ0|Ahaetulla prasina,NA,Colubridae,Ahaetulla,Ahaetulla prasina,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,11.9102335,2.0515437,6.6663604,-0.06659584,0.45586824,-0.5749035,,10.948023,-12.941195,2.6035182
TR|A0A346CLZ1|Ahaetulla prasina,NA,Colubridae,Ahaetulla,Ahaetulla prasina,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,12.086459,2.0688212,6.8264837,-0.20258595,0.45884925,-0.58045685,,10.276574,-13.470721,2.8243544
TR|A0A346CM25|Ahaetulla prasina,NA,Colubridae,Ahaetulla,Ahaetulla prasina,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,11.837395,2.057375,6.6862803,0.024967436,0.42512575,-0.56288445,,11.256136,-12.410989,2.2934244
TR|A0A346CM15|Ahaetulla prasina,NA,Colubridae,Ahaetulla,Ahaetulla prasina,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,11.890135,2.1677608,6.864826,0.02757249,0.43032748,-0.5215576,,11.235832,-12.416439,2.292707
TR|A0A346CLY8|Ahaetulla prasina,NA,Colubridae,Ahaetulla,Ahaetulla prasina,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,11.783413,2.131651,6.580847,-0.13112088,0.2148013,-0.6254489,,10.433724,-12.443104,2.1437547
None|Thelotornis_mossambicanus_3FTx_09|Thelotornis mossambicanus,NA,Colubridae,Thelotornis,Thelotornis mossambicanus,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,12.044971,3.0247066,6.1464467,-0.041344568,-0.027690673,-0.5073678,,5.773702,-16.114834,5.380164
None|Thelotornis_mossambicanus_3FTx_11|Thelotornis mossambicanus,NA,Colubridae,Thelotornis,Thelotornis mossambicanus,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,12.148971,2.9799395,6.241912,-0.03232634,0.016497416,-0.46569166,,5.32751,-15.959348,5.1771336
NCBI|CONLI_GJFD01001950.1_49_315|Conophis lineatus,NA,Dipsadidae,Conophis,Conophis lineatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.336148,2.5130258,8.964507,-0.07855383,0.57006407,-0.17421828,,7.5759473,-15.31905,-9.13426
NCBI|TANNI_GJFV01002408.1_1_327|Tantilla nigriceps,NA,Colubridae,Tantilla,Tantilla nigriceps,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.534807,1.4166454,8.100857,-0.3364132,0.6005837,-0.24740958,,4.807045,-17.427027,-6.7693973
None|1263Boiga_|Boiga irregularis,NA,Colubridae,Boiga,Boiga irregularis,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,12.050016,1.2704153,7.364211,-0.2865323,0.35744122,-0.37190512,,3.0000682,-17.938765,-1.0123738
None|1255Boiga_|Boiga irregularis,NA,Colubridae,Boiga,Boiga irregularis,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,12.288839,0.879274,7.317305,-0.17901744,0.5153653,-0.4471899,,3.930731,-18.651653,-2.7908757
None|1279Boiga_|Boiga irregularis,NA,Colubridae,Boiga,Boiga irregularis,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,12.453787,1.1446085,7.0939436,-0.22347291,0.45992735,-0.5013299,,4.6069255,-18.667055,-1.3383888
None|1281Boiga_|Boiga irregularis,NA,Colubridae,Boiga,Boiga irregularis,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,12.5407915,1.0582494,7.141028,-0.19360356,0.4743027,-0.50742596,,4.798822,-18.72022,-1.4829916
None|1253Boiga_|Boiga irregularis,NA,Colubridae,Boiga,Boiga irregularis,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,11.976217,0.93986475,7.475801,-0.25637782,0.5103725,-0.46760228,,3.2416074,-17.175978,-3.0379024
None|Rhabdophis_subminiatus_unigene61055|Rhabdophis subminiatus,NA,Colubridae,Rhabdophis,Rhabdophis subminiatus,6.0,Weird,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,7.8726516,5.1683364,8.684443,-0.46997315,0.12078176,0.029291892,,-0.064314395,-1.8234756,-7.0837975
None|Rhabdophis_subminiatus_unigene144234|Rhabdophis subminiatus,NA,Colubridae,Rhabdophis,Rhabdophis subminiatus,6.0,Weird,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,8.499997,4.8588915,8.545728,-0.841416,0.3855298,-0.12186069,,-0.30812716,-1.9447784,-7.550939
None|Rhabdophis_subminiatus_unigene76489|Rhabdophis subminiatus,NA,Colubridae,Rhabdophis,Rhabdophis subminiatus,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,13.47006,1.812195,6.631102,0.032231927,0.16146527,-0.3390507,,12.096484,-17.437462,0.49963522
None|Rhabdophis_subminiatus_unigene76486|Rhabdophis subminiatus,NA,Colubridae,Rhabdophis,Rhabdophis subminiatus,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,13.293236,1.8459656,6.707329,0.013620864,0.3179218,-0.3886211,,12.546979,-18.325191,-0.31131172
None|1321Boiga_|Boiga dendrophila dendrophila,NA,Colubridae,Boiga,Boiga dendrophila dendrophila,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,11.810081,2.6140664,7.2536607,-0.38768545,0.38874063,-0.60730976,,6.2835274,-12.426575,-0.80813915
None|1323Boiga_|Boiga dendrophila dendrophila,NA,Colubridae,Boiga,Boiga dendrophila dendrophila,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,12.009564,2.500937,7.3851395,-0.4520933,0.49095964,-0.7011472,,6.7977915,-12.712217,-0.49576303
None|1325Boiga_|Boiga dendrophila dendrophila,NA,Colubridae,Boiga,Boiga dendrophila dendrophila,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,12.350379,2.1938565,6.998861,-0.091992624,0.21911903,-0.74710095,,8.192341,-14.022769,0.2218437
None|1327Boiga_|Boiga dendrophila dendrophila,NA,Colubridae,Boiga,Boiga dendrophila dendrophila,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,12.225139,2.1428618,7.193437,-0.139458,0.3107381,-0.7077293,,8.065613,-13.960063,0.06768216
None|1329Boiga_|Boiga dendrophila dendrophila,NA,Colubridae,Boiga,Boiga dendrophila dendrophila,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,11.993186,2.3194423,7.2477922,-0.34454587,0.40811023,-0.7108885,,7.381231,-13.284999,-0.38168666
SP|C0HJD3|Oxybelis fulgidus,NA,Colubridae,Oxybelis,Oxybelis fulgidus,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,13.326079,2.155676,7.2972956,0.13860293,0.33106616,-0.3585959,,10.9817915,-16.113132,-4.1068883
None|1317Boiga_|Boiga dendrophila gemmicincta,NA,Colubridae,Boiga,Boiga dendrophila gemmicincta,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,12.621803,2.0956156,7.255542,-0.30601358,0.47011706,-0.57710314,,8.434906,-14.760328,-1.4559574
TR|A0A346CIB1|Spilotes sulphureus,NA,Colubridae,Spilotes,Spilotes sulphureus,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,12.985186,1.8807719,7.0036674,-0.1706361,0.3597643,-0.471182,,9.037411,-16.814608,-3.0188892
TR|A0A346CIA0|Spilotes sulphureus,NA,Colubridae,Spilotes,Spilotes sulphureus,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,12.929986,1.9290944,7.18933,-0.11123749,0.24907437,-0.38353127,,8.716137,-16.627823,-4.4130173
TR|A0A346CI93|Spilotes sulphureus,NA,Colubridae,Spilotes,Spilotes sulphureus,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,13.003763,1.9114814,7.351006,-0.22796178,0.4102937,-0.34458548,,8.729091,-16.565245,-4.356447
SP|P83490|Coelognathus radiatus,NA,Colubridae,Coelognathus,Coelognathus radiatus,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,13.0769415,2.2184715,7.547169,0.016498197,0.2989028,-0.2700962,,9.385298,-15.298308,-5.2371435
None|1401Boiga_|Boiga dendrophila dendrophila,NA,Colubridae,Boiga,Boiga dendrophila dendrophila,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,11.951496,2.6591735,7.6435165,-0.5435936,0.40118206,-0.26953393,,5.7176523,-11.982698,-3.2446141
None|1399Boiga_|Boiga dendrophila dendrophila,NA,Colubridae,Boiga,Boiga dendrophila dendrophila,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,11.8027725,2.7271192,7.771335,-0.72700214,0.5011868,-0.3559824,,5.528201,-12.021952,-2.7893887
None|1397Boiga_|Boiga dendrophila gemmicincta,NA,Colubridae,Boiga,Boiga dendrophila gemmicincta,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,12.172942,2.8016133,7.6937013,-0.43847466,0.41153625,-0.29898372,,5.871899,-12.008225,-3.492889
None|1285Boiga_|Boiga nigriceps,NA,Colubridae,Boiga,Boiga nigriceps,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,12.730558,1.9566087,7.044777,-0.28976974,0.37933066,-0.5095875,,9.350068,-16.482363,-1.8863049
None|1385Boiga_|Boiga dendrophila gemmicincta,NA,Colubridae,Boiga,Boiga dendrophila gemmicincta,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,12.255441,2.901526,7.712277,-0.25796852,0.2870004,-0.416081,,7.600205,-11.4611,-4.110483
None|1309Boiga_|Boiga dendrophila gemmicincta,NA,Colubridae,Boiga,Boiga dendrophila gemmicincta,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,12.531111,2.1822302,7.410285,-0.3443669,0.37435868,-0.53514194,,8.523308,-14.784199,-2.7670388
None|1383Boiga_|Boiga dendrophila dendrophila,NA,Colubridae,Boiga,Boiga dendrophila dendrophila,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,12.350754,2.9951398,7.670719,-0.31589782,0.30102587,-0.36640075,,7.764608,-11.017386,-3.889982
None|1389Boiga_|Boiga dendrophila dendrophila,NA,Colubridae,Boiga,Boiga dendrophila dendrophila,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,12.054045,2.8768253,7.635153,-0.46789756,0.33018702,-0.43460423,,7.2287374,-10.8266945,-3.175031
None|1393Boiga_|Boiga dendrophila dendrophila,NA,Colubridae,Boiga,Boiga dendrophila dendrophila,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,12.182923,3.0053642,7.7116156,-0.4686095,0.342471,-0.39899722,,7.1979814,-11.037675,-2.9397802
None|1387Boiga_|Boiga dendrophila dendrophila,NA,Colubridae,Boiga,Boiga dendrophila dendrophila,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,11.9695635,2.9845738,7.578687,-0.4205907,0.2496925,-0.41026574,,6.5767174,-10.852351,-3.5660818
None|1391Boiga_|Boiga dendrophila dendrophila,NA,Colubridae,Boiga,Boiga dendrophila dendrophila,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,12.194401,2.8063521,7.545847,-0.4044528,0.35511217,-0.41896847,,7.4129434,-11.341482,-3.0617154
None|1283Boiga_|Boiga dendrophila dendrophila,NA,Colubridae,Boiga,Boiga dendrophila dendrophila,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,12.635119,2.33147,6.6448016,-0.112396695,0.09103098,-0.54708934,,8.269018,-16.251804,2.2119265
TR|A0A346CIB4|Spilotes sulphureus,NA,Colubridae,Spilotes,Spilotes sulphureus,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,13.451514,2.2270594,7.099075,0.107962094,0.17645094,-0.41895333,,12.600187,-16.856493,-4.4780045
TR|A0A346CIB2|Spilotes sulphureus,NA,Colubridae,Spilotes,Spilotes sulphureus,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,13.491166,2.2668335,7.172166,0.2699149,0.09635316,-0.4233777,,12.383501,-16.244295,-3.858233
TR|A0A346CIB5|Spilotes sulphureus,NA,Colubridae,Spilotes,Spilotes sulphureus,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,13.344765,2.2399619,7.144499,0.12810108,0.15334937,-0.36544454,,12.794535,-16.893902,-4.3233566
TR|A0A346CI94|Spilotes sulphureus,NA,Colubridae,Spilotes,Spilotes sulphureus,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,13.542355,2.2413828,6.972947,0.2451236,0.069962844,-0.4198104,,12.7861595,-16.51468,-3.6118333
TR|A0A346CIA9|Spilotes sulphureus,NA,Colubridae,Spilotes,Spilotes sulphureus,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,13.621831,2.2093782,6.9933553,0.28376725,0.07916161,-0.37498823,,12.749261,-16.28154,-3.6551166
None|1363Boiga_|Boiga irregularis,NA,Colubridae,Boiga,Boiga irregularis,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,13.557377,2.7620258,7.824517,-0.00015393231,0.3894666,-0.13898897,,9.6487,-13.099507,-6.6085725
None|1367Boiga_|Boiga irregularis,NA,Colubridae,Boiga,Boiga irregularis,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,13.371244,2.7411332,7.827104,-0.069085754,0.34861606,-0.15872331,,9.373448,-12.533542,-6.6369805
None|1359Boiga_|Boiga irregularis,NA,Colubridae,Boiga,Boiga irregularis,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,13.667763,2.9674165,8.016555,0.03283879,0.37613848,-0.10406114,,10.287887,-13.456682,-7.252198
None|1373Boiga_|Boiga irregularis,NA,Colubridae,Boiga,Boiga irregularis,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,13.319791,2.8089097,8.068593,-0.018883687,0.28213263,-0.2106419,,10.272774,-11.920601,-6.4743385
None|1305Boiga_|Boiga dendrophila dendrophila,NA,Colubridae,Boiga,Boiga dendrophila dendrophila,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,12.783777,2.4060454,7.3233423,-0.28409478,0.3675258,-0.42747942,,8.596599,-14.651695,-3.8417149
None|1307Boiga_|Boiga dendrophila dendrophila,NA,Colubridae,Boiga,Boiga dendrophila dendrophila,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,12.655052,2.4250317,7.2915964,-0.19512798,0.35025108,-0.446834,,8.620884,-14.638117,-3.8287928
None|1289Boiga_|Boiga irregularis,NA,Colubridae,Boiga,Boiga irregularis,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,12.990955,1.8842171,7.375984,-0.14036599,0.45627475,-0.43689993,,9.679272,-16.667316,-2.00974
None|1347Boiga_|Boiga nigriceps,NA,Colubridae,Boiga,Boiga nigriceps,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,13.476338,2.7693264,7.7452097,0.048535097,0.3398184,-0.14678876,,10.843384,-13.010019,-6.7574964
None|1345Boiga_|Boiga nigriceps,NA,Colubridae,Boiga,Boiga nigriceps,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,13.4855995,2.9149864,7.84675,0.02528109,0.34620035,-0.10139049,,10.641274,-13.524802,-6.6413736
None|1355Boiga_|Boiga irregularis,NA,Colubridae,Boiga,Boiga irregularis,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,13.540131,2.84507,7.9248247,0.06692213,0.37042812,-0.11789022,,10.519018,-12.727638,-7.3105216
None|1295Boiga_|Boiga irregularis,NA,Colubridae,Boiga,Boiga irregularis,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,12.906774,2.0307393,7.2904835,-0.20743702,0.44147703,-0.48264915,,9.512044,-16.577087,-1.925802
None|1331Boiga_|Boiga trigonata,NA,Colubridae,Boiga,Boiga trigonata,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,13.487896,2.7815566,8.308176,-0.06814202,0.38521442,-0.0357327,,9.161798,-12.014566,-7.991564
None|1381Boiga_|Boiga irregularis,NA,Colubridae,Boiga,Boiga irregularis,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,13.417045,2.9519253,8.0438595,5.2207615e-05,0.27087358,-0.16961727,,10.562075,-12.199507,-6.0770135
None|1371Boiga_|Boiga irregularis,NA,Colubridae,Boiga,Boiga irregularis,3.0,Basal,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,13.337994,2.8434172,7.738374,-0.052817512,0.26220185,-0.19857952,,9.874895,-12.4886465,-5.8710413
None|Thelotornis_mossambicanus_3FTx_03|Thelotornis mossambicanus,NA,Colubridae,Thelotornis,Thelotornis mossambicanus,6.0,Weird,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,6.9353538,6.0351152,7.3530173,-0.20873104,-0.0044188634,0.08517616,,4.5313506,1.5750476,0.9204947
None|Rhabdophis_subminiatus_unigene497406|Rhabdophis subminiatus,NA,Colubridae,Rhabdophis,Rhabdophis subminiatus,6.0,Weird,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,6.874413,6.2226257,7.4603505,-0.18208405,-0.09764264,-0.076498136,,3.9834337,0.53259563,1.9151981
None|Thelotornis_mossambicanus_3FTx_00|Thelotornis mossambicanus,NA,Colubridae,Thelotornis,Thelotornis mossambicanus,6.0,Weird,3FTx,NA,NA,NA,NA,NA,NA,NA,NA,6.842187,6.3611684,7.164128,-0.10451468,-0.16041516,-0.17256713,,4.752238,2.0402918,2.533414
